2024-10-10 23:21:18,524 - INFO - Starting audio classification...
2024-10-10 23:21:19,720 - INFO - train_sm/Oneshots/Drums/Hand Percussion/47 - Shaker.wav | Classification: One-Shot | Transients: 1 | Duration: 0.10s | ZCR: 0.188748 | Spectral Flatness: 0.040200 | RMS: 0.074851
2024-10-10 23:21:19,730 - INFO - train_sm/Oneshots/Drums/Hand Percussion/432-Cowbell1.wav | Classification: One-Shot | Transients: 0 | Duration: 1.56s | ZCR: 0.035927 | Spectral Flatness: 0.019431 | RMS: 0.015896
2024-10-10 23:21:19,734 - INFO - train_sm/Oneshots/Drums/Hand Percussion/44 G#3 - Cowbell.wav | Classification: One-Shot | Transients: 0 | Duration: 0.38s | ZCR: 0.447238 | Spectral Flatness: 0.010865 | RMS: 0.019762
2024-10-10 23:21:19,742 - INFO - train_sm/Oneshots/Drums/Hand Percussion/25 C#2 - Analog Side Stick.wav | Classification: One-Shot | Transients: 1 | Duration: 0.67s | ZCR: 0.631696 | Spectral Flatness: 0.011531 | RMS: 0.006265
2024-10-10 23:21:19,751 - INFO - train_sm/Oneshots/Drums/Hand Percussion/460 Sidestick.wav | Classification: One-Shot | Transients: 1 | Duration: 0.69s | ZCR: 0.684398 | Spectral Flatness: 0.017229 | RMS: 0.014670
2024-10-10 23:21:19,798 - INFO - train_sm/Oneshots/Drums/Hand Percussion/023Cabasa.wav | Classification: One-Shot | Transients: 1 | Duration: 5.32s | ZCR: 0.112482 | Spectral Flatness: 0.080491 | RMS: 0.006711
2024-10-10 23:21:19,818 - INFO - train_sm/Oneshots/Drums/Hand Percussion/4C# Bongo L.wav | Classification: One-Shot | Transients: 0 | Duration: 1.07s | ZCR: 0.040202 | Spectral Flatness: 0.014338 | RMS: 0.031914
2024-10-10 23:21:19,821 - INFO - train_sm/Oneshots/Drums/Hand Percussion/55B_CongaHigh_04.wav | Classification: One-Shot | Transients: 0 | Duration: 0.41s | ZCR: 0.011176 | Spectral Flatness: 0.000567 | RMS: 0.064623
2024-10-10 23:21:19,830 - INFO - train_sm/Oneshots/Drums/Hand Percussion/48 C4 - Bongo H.wav | Classification: One-Shot | Transients: 1 | Duration: 0.85s | ZCR: 0.701550 | Spectral Flatness: 0.014865 | RMS: 0.011386
2024-10-10 23:21:19,837 - INFO - train_sm/Oneshots/Drums/Hand Percussion/04 Side Stick.wav | Classification: One-Shot | Transients: 1 | Duration: 0.07s | ZCR: 0.146763 | Spectral Flatness: 0.005980 | RMS: 0.071700
2024-10-10 23:21:19,846 - INFO - train_sm/Oneshots/Drums/Hand Percussion/471-Tabla1.wav | Classification: One-Shot | Transients: 0 | Duration: 1.53s | ZCR: 0.120916 | Spectral Flatness: 0.072136 | RMS: 0.012781
2024-10-10 23:21:19,855 - INFO - train_sm/Oneshots/Drums/Hand Percussion/55B_CongaLow_02.wav | Classification: One-Shot | Transients: 0 | Duration: 0.47s | ZCR: 0.005788 | Spectral Flatness: 0.000255 | RMS: 0.068212
2024-10-10 23:21:19,866 - INFO - train_sm/Oneshots/Drums/Hand Percussion/474-Tabla4.wav | Classification: One-Shot | Transients: 0 | Duration: 1.96s | ZCR: 0.041279 | Spectral Flatness: 0.032888 | RMS: 0.005957
2024-10-10 23:21:19,880 - INFO - train_sm/Oneshots/Drums/Hand Percussion/438-DjembeHi.wav | Classification: One-Shot | Transients: 1 | Duration: 0.95s | ZCR: 0.025837 | Spectral Flatness: 0.014587 | RMS: 0.020240
2024-10-10 23:21:19,888 - INFO - train_sm/Oneshots/Drums/Hand Percussion/434-Cowbell3.wav | Classification: One-Shot | Transients: 0 | Duration: 1.26s | ZCR: 0.030780 | Spectral Flatness: 0.014567 | RMS: 0.019074
2024-10-10 23:21:19,906 - INFO - train_sm/Oneshots/Drums/Hand Percussion/4D Conga H Mute.wav | Classification: Loop | Transients: 7 | Duration: 0.96s | ZCR: 0.044087 | Spectral Flatness: 0.010397 | RMS: 0.022098
2024-10-10 23:21:19,908 - INFO - train_sm/Oneshots/Drums/Hand Percussion/4D Conga H Mute.wav | Ground Truth: One-Shot | Predicted: Loop | Transients: 7 | Features: {'zcr_mean': 0.044086502259036146, 'spectral_flatness_mean': 0.010396812, 'rms_mean': 0.02209796}
2024-10-10 23:21:20,209 - INFO - train_sm/Oneshots/Drums/Hand Percussion/2C# Side Stick.wav | Classification: One-Shot | Transients: 0 | Duration: 0.96s | ZCR: 0.095727 | Spectral Flatness: 0.032011 | RMS: 0.018117
2024-10-10 23:21:20,217 - INFO - train_sm/Oneshots/Drums/Hand Percussion/433-Cowbell2.wav | Classification: One-Shot | Transients: 0 | Duration: 1.21s | ZCR: 0.072547 | Spectral Flatness: 0.034669 | RMS: 0.013488
