file_path,classification,duration_sec,num_transients,bpm
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/11 AT Hypnosis Bass - Noisy 137 D#.wav,Loop,7.01,103,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/19 AT Hypnosis Bass - Opal 137 C.wav,Loop,7.01,37,90.67
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/13 AT Hypnosis Bass - Dope 137 A.wav,Loop,7.01,26,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/21 AT Hypnosis Synth - Alert 137 F#.wav,Loop,14.01,18,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/06 AT Hypnosis Synth - Drop 137 C#.wav,Loop,14.01,72,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/34 AT Hypnosis Synth - Metallic 137 Cm.wav,Loop,21.02,60,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/32 AT Hypnosis Synth - Tornado 137 A.wav,Loop,14.01,119,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/02 AT Hypnosis Synth - Modular 137 A.wav,Loop,28.03,197,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/12 AT Hypnosis Synth - Tube 137 C.wav,Loop,7.01,66,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/09 AT Hypnosis Synth - Ether 137 C.wav,Loop,14.01,17,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/18 AT Hypnosis Synth - Click 137 D#.wav,Loop,7.01,7,272.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/15 AT Hypnosis Synth - Rally 137 A#.wav,Loop,14.01,29,90.67
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/24 AT Hypnosis Synth - Kiji 137 F.wav,Loop,7.01,16,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/10 AT Hypnosis Synth - Noise 137 C.wav,Loop,14.01,136,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/26 AT Hypnosis Synth - Vibrance 137 Cm.wav,Loop,14.01,32,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/37 AT Hypnosis Synth - Exposed 137 F#.wav,Loop,14.01,45,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/25 AT Hypnosis Synth - Tape 137 Dm.wav,Loop,7.01,40,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/04 AT Hypnosis Synth - Alarm 137 A#.wav,Loop,7.01,8,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/03 AT Hypnosis Synth - Detriment 137 F#.wav,Loop,28.03,168,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/17 AT Hypnosis Synth - Serpent 137 A#.wav,Loop,7.01,62,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/20 AT Hypnosis Synth - Light 137 D.wav,Loop,14.01,24,272.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/11 AT Hypnosis Synth - Roland 137 G#.wav,Loop,7.01,88,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/33 AT Hypnosis Synth - Hyper 137 C.wav,Loop,14.01,89,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/30 AT Hypnosis Synth - Cure 137 D.wav,Loop,14.01,113,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/28 AT Hypnosis Synth - Effektor 137 G.wav,Loop,14.01,87,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/14 AT Hypnosis Synth - Feedback 137 Fm.wav,Loop,14.01,70,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/29 AT Hypnosis Synth - Value 137 E.wav,Loop,7.01,12,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/35 AT Hypnosis Synth - Anubis 137 Cm.wav,Loop,7.01,51,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/19 AT Hypnosis Synth - Vision 137 D#.wav,Loop,14.01,143,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/13 AT Hypnosis Synth - Pattern 137 F.wav,Loop,7.01,64,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/05 AT Hypnosis Synth - Quantex 137 C.wav,Loop,14.01,132,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/27 AT Hypnosis Synth - Utopia 137 C.wav,Loop,14.01,128,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/36 AT Hypnosis Synth - Epopea 137 E.wav,Loop,14.01,51,90.67
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/16 AT Hypnosis Synth - Deranged 137 A#.wav,Loop,7.01,15,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/31 AT Hypnosis Synth - Pierce 137 C#.wav,Loop,28.03,52,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/08 AT Hypnosis Synth - Escape 137 C.wav,Loop,28.03,154,92.29
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/07 AT Hypnosis Synth - Dirt 137 B.wav,Loop,14.01,126,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/01 AT Hypnosis Synth - Opal 137 A#.wav,Loop,28.03,233,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/22 AT Hypnosis Synth - Hyper 137 A.wav,Loop,7.01,64,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/23 AT Hypnosis Synth - Rolander 137 D#.wav,Loop,7.01,47,90.67
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Synth Loops/16 AT Hypnosis Clap - Overstayer.wav,Loop,0.5,1,120.19
